,hotel_name,price,reviews,rating,url,key
3270,NH Collection Madrid Eurobuilding,141.0,2299.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d206968-Reviews-NH_Collection_Madrid_Eurobuilding-Madrid.html,Madrid
3271,DoubleTree by Hilton Madrid-Prado,210.0,480.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d10625282-Reviews-DoubleTree_by_Hilton_Madrid_Prado-Madrid.html,Madrid
3272,Petit Palace Preciados,152.0,1264.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228615-Reviews-Petit_Palace_Preciados-Madrid.html,Madrid
3273,Matute 11,103.0,227.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d5072729-Reviews-Matute_11-Madrid.html,Madrid
3274,NH Madrid Lagasca,179.0,646.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d206972-Reviews-NH_Madrid_Lagasca-Madrid.html,Madrid
3275,Hotel Vincci Via 66,113.0,1720.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d662558-Reviews-Hotel_Vincci_Via_66-Madrid.html,Madrid
3276,"Hotel Palacio Del Retiro, Autograph Collection",298.0,615.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d505789-Reviews-Hotel_Palacio_Del_Retiro_Autograph_Collection-Madrid.html,Madrid
3277,AC Hotel Aitana,118.0,444.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228602-Reviews-AC_Hotel_Aitana-Madrid.html,Madrid
3278,Hotel One Shot Prado 23,122.0,1035.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d3722055-Reviews-Hotel_One_Shot_Prado_23-Madrid.html,Madrid
3279,Hostal Rober,116.0,204.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d1635992-Reviews-Hostal_Rober-Madrid.html,Madrid
3280,Mola Suites,192.0,193.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d5888320-Reviews-Mola_Suites-Madrid.html,Madrid
3281,NH Madrid Sur,113.0,450.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d518373-Reviews-NH_Madrid_Sur-Madrid.html,Madrid
3282,Only YOU Boutique Hotel Madrid,251.0,3124.0,5.0,http://www.tripadvisor.com/Hotel_Review-g187514-d4719800-Reviews-Only_YOU_Boutique_Hotel_Madrid-Madrid.html,Madrid
3283,Eurostars Suites Mirasierra,132.0,1014.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d279006-Reviews-Eurostars_Suites_Mirasierra-Madrid.html,Madrid
3284,Melia Avenida America,111.0,1531.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228557-Reviews-Melia_Avenida_America-Madrid.html,Madrid
3285,Sercotel Alcala 611,82.0,180.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d230841-Reviews-Sercotel_Alcala_611-Madrid.html,Madrid
3286,Hotel Meninas - Boutique Hotel,129.0,1093.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d550994-Reviews-Hotel_Meninas_Boutique_Hotel-Madrid.html,Madrid
3287,The Citadel by Pillow,100.0,109.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d8547470-Reviews-The_Citadel_by_Pillow-Madrid.html,Madrid
3288,Hotel Unico Madrid,278.0,1021.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d1218869-Reviews-Hotel_Unico_Madrid-Madrid.html,Madrid
3289,Hostal Lauria,101.0,157.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d668302-Reviews-Hostal_Lauria-Madrid.html,Madrid
3290,Melia Madrid Princesa,168.0,2838.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d229687-Reviews-Melia_Madrid_Princesa-Madrid.html,Madrid
3291,Hostal Madrid,73.0,385.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d239434-Reviews-Hostal_Madrid-Madrid.html,Madrid
3292,Hotel Eurostars Monte Real,102.0,258.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228522-Reviews-Hotel_Eurostars_Monte_Real-Madrid.html,Madrid
3293,Melia Madrid Serrano,158.0,2109.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228517-Reviews-Melia_Madrid_Serrano-Madrid.html,Madrid
3294,Apartamentos Huertas,115.0,337.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d2645036-Reviews-Apartamentos_Huertas-Madrid.html,Madrid
3295,Hotel Hospes Puerta de Alcala,256.0,886.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d629618-Reviews-Hotel_Hospes_Puerta_de_Alcala-Madrid.html,Madrid
3296,Hotel One Shot Recoletos 04,152.0,627.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d6412242-Reviews-Hotel_One_Shot_Recoletos_04-Madrid.html,Madrid
3297,Sercotel Gran Hotel Conde Duque,143.0,1007.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d206988-Reviews-Sercotel_Gran_Hotel_Conde_Duque-Madrid.html,Madrid
3298,Hostal Art Madrid,74.0,546.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d1870713-Reviews-Hostal_Art_Madrid-Madrid.html,Madrid
3299,Melia  Castilla,286.0,3683.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d228659-Reviews-Melia_Castilla-Madrid.html,Madrid
3300,Hotel Exe Suites 33,138.0,672.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d644639-Reviews-Hotel_Exe_Suites_33-Madrid.html,Madrid
3301,Oriente Palace Apartments,112.0,104.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d12339134-Reviews-Oriente_Palace_Apartments-Madrid.html,Madrid
3302,Eurostars Casa de la Lirica,149.0,303.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228600-Reviews-Eurostars_Casa_de_la_Lirica-Madrid.html,Madrid
3303,Hostal Madrid Inn,101.0,454.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d2191745-Reviews-Hostal_Madrid_Inn-Madrid.html,Madrid
3304,Hesperia Madrid,187.0,1811.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d229686-Reviews-Hesperia_Madrid-Madrid.html,Madrid
3305,Hostal MH Fuencarral,99.0,250.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d5969681-Reviews-Hostal_MH_Fuencarral-Madrid.html,Madrid
3306,Lusso Infantas,97.0,1140.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d526786-Reviews-Lusso_Infantas-Madrid.html,Madrid
3307,"Hotel Santo Mauro, Autograph Collection",332.0,498.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d190571-Reviews-Hotel_Santo_Mauro_Autograph_Collection-Madrid.html,Madrid
3308,Luz Madrid Rooms,115.0,633.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d649202-Reviews-Luz_Madrid_Rooms-Madrid.html,Madrid
3309,"Circulo Gran Via, Autograph Collection",303.0,165.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d12445024-Reviews-Circulo_Gran_Via_Autograph_Collection-Madrid.html,Madrid
3310,Apartamentos Caballero de Gracia,141.0,132.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d620971-Reviews-Apartamentos_Caballero_de_Gracia-Madrid.html,Madrid
3311,AC Hotel Recoletos,174.0,591.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d649831-Reviews-AC_Hotel_Recoletos-Madrid.html,Madrid
3312,Way Hostel,1022.0,652.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d1606546-Reviews-Way_Hostel-Madrid.html,Madrid
3313,Only YOU Boutique Hotel Madrid,251.0,3124.0,5.0,http://www.tripadvisor.com/Hotel_Review-g187514-d4719800-Reviews-Only_YOU_Boutique_Hotel_Madrid-Madrid.html,Madrid
3314,Slow Suites Augusto,183.0,397.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d10006578-Reviews-Slow_Suites_Augusto-Madrid.html,Madrid
3315,Don Pio,113.0,196.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d605820-Reviews-Don_Pio-Madrid.html,Madrid
3316,Hostal Benamar,81.0,252.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d239430-Reviews-Hostal_Benamar-Madrid.html,Madrid
3317,Hotel Tach Madrid Airport,87.0,1031.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1436963-Reviews-Hotel_Tach_Madrid_Airport-Madrid.html,Madrid
3318,Hotel Nuevo Madrid,78.0,1305.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d530471-Reviews-Hotel_Nuevo_Madrid-Madrid.html,Madrid
3319,Tryp Madrid Alameda Aeropuerto Hotel,97.0,1662.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228539-Reviews-Tryp_Madrid_Alameda_Aeropuerto_Hotel-Madrid.html,Madrid
3320,Espahotel Gran Via,184.0,555.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d234286-Reviews-Espahotel_Gran_Via-Madrid.html,Madrid
3321,Hotel Paseo del Arte,159.0,2197.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d609561-Reviews-Hotel_Paseo_del_Arte-Madrid.html,Madrid
3322,Ibis budget Madrid Calle Alcala,66.0,993.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d982857-Reviews-Ibis_budget_Madrid_Calle_Alcala-Madrid.html,Madrid
3323,Catalonia Gran Via,164.0,1807.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d190157-Reviews-Catalonia_Gran_Via-Madrid.html,Madrid
3324,Crowne Plaza Madrid Airport,107.0,1152.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1805967-Reviews-Crowne_Plaza_Madrid_Airport-Madrid.html,Madrid
3325,Hotel Ibis Budget Madrid Calle 30,63.0,700.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d7273563-Reviews-Hotel_Ibis_Budget_Madrid_Calle_30-Madrid.html,Madrid
3326,Senator Castellana Hotel,112.0,562.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d612251-Reviews-Senator_Castellana_Hotel-Madrid.html,Madrid
3327,Hotel Mirador Puerta del Sol,124.0,320.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d5893727-Reviews-Hotel_Mirador_Puerta_del_Sol-Madrid.html,Madrid
3328,Hotel Silken Puerta Madrid,101.0,944.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d256007-Reviews-Hotel_Silken_Puerta_Madrid-Madrid.html,Madrid
3329,Regente Hotel,170.0,1863.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d231640-Reviews-Regente_Hotel-Madrid.html,Madrid
3330,Novotel Madrid Campo de las Naciones,107.0,1322.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d206984-Reviews-Novotel_Madrid_Campo_de_las_Naciones-Madrid.html,Madrid
3331,Senator Gran Via 70 Spa Hotel,163.0,1490.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d281115-Reviews-Senator_Gran_Via_70_Spa_Hotel-Madrid.html,Madrid
3332,Melia Barajas,117.0,1792.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d229689-Reviews-Melia_Barajas-Madrid.html,Madrid
3333,Axor Barajas Hotel,112.0,1570.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1485912-Reviews-Axor_Barajas_Hotel-Madrid.html,Madrid
3334,HOTEL OPERA,120.0,1378.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d190159-Reviews-HOTEL_OPERA-Madrid.html,Madrid
3335,Urban Sea Atocha 113,86.0,467.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1510402-Reviews-Urban_Sea_Atocha_113-Madrid.html,Madrid
3336,HRC Hotel,142.0,803.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d232811-Reviews-HRC_Hotel-Madrid.html,Madrid
3337,Gran Versalles Hotel,113.0,1074.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228663-Reviews-Gran_Versalles_Hotel-Madrid.html,Madrid
3338,Hotel Ateneo Puerta del Sol,118.0,385.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d282622-Reviews-Hotel_Ateneo_Puerta_del_Sol-Madrid.html,Madrid
3339,Villamadrid Hotel,74.0,335.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d227453-Reviews-Villamadrid_Hotel-Madrid.html,Madrid
3340,Eurostars Madrid Tower,215.0,2593.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1052697-Reviews-Eurostars_Madrid_Tower-Madrid.html,Madrid
3341,Best Western Hotel Los Condes,129.0,857.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d190151-Reviews-Best_Western_Hotel_Los_Condes-Madrid.html,Madrid
3342,AC Hotel Carlton Madrid,152.0,1465.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228510-Reviews-AC_Hotel_Carlton_Madrid-Madrid.html,Madrid
3343,Petit Palace Cliper Gran Via,151.0,1058.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d277272-Reviews-Petit_Palace_Cliper_Gran_Via-Madrid.html,Madrid
3344,Axor Feria Hotel,101.0,1670.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1485916-Reviews-Axor_Feria_Hotel-Madrid.html,Madrid
3345,AC Hotel Atocha,152.0,953.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1768628-Reviews-AC_Hotel_Atocha-Madrid.html,Madrid
3346,Cason del Tormes,135.0,719.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d227457-Reviews-Cason_del_Tormes-Madrid.html,Madrid
3347,Hotel Catalonia Goya,153.0,968.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d574787-Reviews-Hotel_Catalonia_Goya-Madrid.html,Madrid
3348,Mercure Madrid Centro,152.0,1101.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228582-Reviews-Mercure_Madrid_Centro-Madrid.html,Madrid
3349,Hotel Residencia Lisboa,122.0,130.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d239091-Reviews-Hotel_Residencia_Lisboa-Madrid.html,Madrid
3350,4C Bravo Murillo,84.0,287.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d638683-Reviews-4C_Bravo_Murillo-Madrid.html,Madrid
3351,Hotel Zenit Abeba,122.0,588.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d231643-Reviews-Hotel_Zenit_Abeba-Madrid.html,Madrid
3352,Hostal Montaloya,107.0,200.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1166692-Reviews-Hostal_Montaloya-Madrid.html,Madrid
3353,Hotel Petit Palace President Castellana,146.0,1195.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d567658-Reviews-Hotel_Petit_Palace_President_Castellana-Madrid.html,Madrid
3354,Tryp Madrid Chamartin,101.0,1425.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228518-Reviews-Tryp_Madrid_Chamartin-Madrid.html,Madrid
3355,Hotel Miau,170.0,214.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d599697-Reviews-Hotel_Miau-Madrid.html,Madrid
3356,Tryp Madrid Cibeles Hotel,129.0,1667.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228472-Reviews-Tryp_Madrid_Cibeles_Hotel-Madrid.html,Madrid
3357,Hostal Abadia Madrid,125.0,422.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d2556156-Reviews-Hostal_Abadia_Madrid-Madrid.html,Madrid
3358,Sercotel Togumar,133.0,393.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228460-Reviews-Sercotel_Togumar-Madrid.html,Madrid
3359,Vincci Capitol Hotel,135.0,1766.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228509-Reviews-Vincci_Capitol_Hotel-Madrid.html,Madrid
3360,Elba Madrid Alcala,90.0,948.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d282741-Reviews-Elba_Madrid_Alcala-Madrid.html,Madrid
3361,Hotel Aravaca Village,123.0,221.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d6856765-Reviews-Hotel_Aravaca_Village-Madrid.html,Madrid
3362,AC Hotel Avenida de America,124.0,556.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228542-Reviews-AC_Hotel_Avenida_de_America-Madrid.html,Madrid
3363,Aparthotel G3 Galeon,90.0,256.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d231630-Reviews-Aparthotel_G3_Galeon-Madrid.html,Madrid
3364,Hotel Exe Plaza,108.0,1205.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228571-Reviews-Hotel_Exe_Plaza-Madrid.html,Madrid
3365,Hotel Madrid Gran Via by Melia,144.0,1516.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d228597-Reviews-Hotel_Madrid_Gran_Via_by_Melia-Madrid.html,Madrid
3366,Hostal Ballesta,107.0,725.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1057646-Reviews-Hostal_Ballesta-Madrid.html,Madrid
3367,Astoria Hostal,82.0,375.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d251999-Reviews-Astoria_Hostal-Madrid.html,Madrid
3368,AC Hotel Madrid Feria,68.0,415.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d647458-Reviews-AC_Hotel_Madrid_Feria-Madrid.html,Madrid
3369,"Radisson Blu Hotel, Madrid Prado",143.0,1072.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1456437-Reviews-Radisson_Blu_Hotel_Madrid_Prado-Madrid.html,Madrid
3370,Globales Acis & Galatea,78.0,213.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d503537-Reviews-Globales_Acis_Galatea-Madrid.html,Madrid
3371,Eurostars Central,122.0,670.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d7192660-Reviews-Eurostars_Central-Madrid.html,Madrid
3372,Hostal Madrid Star,71.0,148.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d6877748-Reviews-Hostal_Madrid_Star-Madrid.html,Madrid
3373,NH Madrid Las Tablas,79.0,844.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1194871-Reviews-NH_Madrid_Las_Tablas-Madrid.html,Madrid
3374,Only YOU Boutique Hotel Madrid,251.0,3123.0,5.0,http://www.tripadvisor.com/Hotel_Review-g187514-d4719800-Reviews-Only_YOU_Boutique_Hotel_Madrid-Madrid.html,Madrid
3375,Air Rooms Madrid Airport by Premium Traveller,173.0,213.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d6373051-Reviews-Air_Rooms_Madrid_Airport_by_Premium_Traveller-Madrid.html,Madrid
3376,Hotel Don Luis,102.0,447.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d503539-Reviews-Hotel_Don_Luis-Madrid.html,Madrid
3377,Hotel Mirador de Chamartin,95.0,495.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d230839-Reviews-Hotel_Mirador_de_Chamartin-Madrid.html,Madrid
3378,Hotel Agumar,139.0,1210.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d228490-Reviews-Hotel_Agumar-Madrid.html,Madrid
3379,Travelodge Madrid Alcala,59.0,631.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d3931426-Reviews-Travelodge_Madrid_Alcala-Madrid.html,Madrid
3380,Hotel Mora,123.0,429.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d236232-Reviews-Hotel_Mora-Madrid.html,Madrid
3381,Hotel Villa de Barajas,85.0,480.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d230452-Reviews-Hotel_Villa_de_Barajas-Madrid.html,Madrid
3382,Hotel Cortezo,123.0,990.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d250777-Reviews-Hotel_Cortezo-Madrid.html,Madrid
3383,Eco Alcala Suites,78.0,361.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d670449-Reviews-Eco_Alcala_Suites-Madrid.html,Madrid
3384,Hostal Vazquez de Mella,74.0,176.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1228485-Reviews-Hostal_Vazquez_de_Mella-Madrid.html,Madrid
3385,Hotel CoolRooms Atocha,198.0,43.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d15011688-Reviews-Hotel_CoolRooms_Atocha-Madrid.html,Madrid
3386,Tryp Madrid Atocha Hotel,148.0,1553.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d255206-Reviews-Tryp_Madrid_Atocha_Hotel-Madrid.html,Madrid
3387,La Posada de Huertas,68.0,489.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d308046-Reviews-La_Posada_de_Huertas-Madrid.html,Madrid
3388,Hostal Esmeralda,90.0,179.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d666609-Reviews-Hostal_Esmeralda-Madrid.html,Madrid
3389,Hotel Plaza Mayor,90.0,795.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d286358-Reviews-Hotel_Plaza_Mayor-Madrid.html,Madrid
3390,AC Hotel Cuzco,145.0,919.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d232816-Reviews-AC_Hotel_Cuzco-Madrid.html,Madrid
3391,Hostal Atocha Almudena Martin,97.0,331.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d529988-Reviews-Hostal_Atocha_Almudena_Martin-Madrid.html,Madrid
3392,JC Rooms Puerta del Sol,74.0,578.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1769085-Reviews-JC_Rooms_Puerta_del_Sol-Madrid.html,Madrid
3393,Holiday Inn Madrid-Piramides,113.0,733.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d231639-Reviews-Holiday_Inn_Madrid_Piramides-Madrid.html,Madrid
3394,CC Malasana Bed & Gastro,91.0,344.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d3154038-Reviews-CC_Malasana_Bed_Gastro-Madrid.html,Madrid
3395,Abba Madrid Hotel,105.0,658.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d277270-Reviews-Abba_Madrid_Hotel-Madrid.html,Madrid
3396,Hostal Veracruz II,107.0,167.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1557175-Reviews-Hostal_Veracruz_II-Madrid.html,Madrid
3397,Hotel Quinta De Los Cedros,118.0,124.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d503542-Reviews-Hotel_Quinta_De_Los_Cedros-Madrid.html,Madrid
3398,El Rincon de Gran Via,138.0,308.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d2516096-Reviews-El_Rincon_de_Gran_Via-Madrid.html,Madrid
3399,Hostal Don Alfonso,93.0,106.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d2175237-Reviews-Hostal_Don_Alfonso-Madrid.html,Madrid
3400,One Shot Fortuny 07,142.0,68.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d14024743-Reviews-One_Shot_Fortuny_07-Madrid.html,Madrid
3401,Hostal Palacio Madrid,71.0,91.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d8843338-Reviews-Hostal_Palacio_Madrid-Madrid.html,Madrid
3402,Hostal 4C Cuatro Caminos,90.0,127.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d3162275-Reviews-Hostal_4C_Cuatro_Caminos-Madrid.html,Madrid
3403,Palafox Central Suites,168.0,94.0,4.5,http://www.tripadvisor.com/Hotel_Review-g187514-d2188557-Reviews-Palafox_Central_Suites-Madrid.html,Madrid
3404,AC Hotel Los Vascos,675.0,200.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d277708-Reviews-AC_Hotel_Los_Vascos-Madrid.html,Madrid
3405,Only YOU Boutique Hotel Madrid,251.0,3124.0,5.0,http://www.tripadvisor.com/Hotel_Review-g187514-d4719800-Reviews-Only_YOU_Boutique_Hotel_Madrid-Madrid.html,Madrid
3406,Travelodge Madrid Torrelaguna,65.0,617.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d497864-Reviews-Travelodge_Madrid_Torrelaguna-Madrid.html,Madrid
3407,Hotel Victoria 4,147.0,797.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d582392-Reviews-Hotel_Victoria_4-Madrid.html,Madrid
3408,Rafaelhoteles Atocha,158.0,1484.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d228501-Reviews-Rafaelhoteles_Atocha-Madrid.html,Madrid
3409,Velazquez 45 by Pillow,102.0,182.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d238657-Reviews-Velazquez_45_by_Pillow-Madrid.html,Madrid
3410,Quatro Puerta del Sol Hotel,136.0,1015.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d289421-Reviews-Quatro_Puerta_del_Sol_Hotel-Madrid.html,Madrid
3411,Espahotel Plaza de Espana,133.0,523.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1146037-Reviews-Espahotel_Plaza_de_Espana-Madrid.html,Madrid
3412,Hostal Far Home Plaza Mayor,86.0,161.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d6372997-Reviews-Hostal_Far_Home_Plaza_Mayor-Madrid.html,Madrid
3413,Sercotel Madrid Aeropuerto,87.0,118.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d13225159-Reviews-Sercotel_Madrid_Aeropuerto-Madrid.html,Madrid
3414,Rafaelhoteles Ventas,101.0,817.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d234292-Reviews-Rafaelhoteles_Ventas-Madrid.html,Madrid
3415,Bastardo Hostel,100.0,83.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d13827973-Reviews-Bastardo_Hostel-Madrid.html,Madrid
3416,Hostal Luis XV,146.0,333.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d612753-Reviews-Hostal_Luis_XV-Madrid.html,Madrid
3417,Hotel Exe Moncloa,138.0,841.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d3909911-Reviews-Hotel_Exe_Moncloa-Madrid.html,Madrid
3418,Eurostars Zarzuela Park,122.0,498.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d289424-Reviews-Eurostars_Zarzuela_Park-Madrid.html,Madrid
3419,Hostal Edreira,73.0,119.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d1232834-Reviews-Hostal_Edreira-Madrid.html,Madrid
3420,Holiday Inn Madrid - Las Tablas,76.0,271.0,3.5,http://www.tripadvisor.com/Hotel_Review-g187514-d573488-Reviews-Holiday_Inn_Madrid_Las_Tablas-Madrid.html,Madrid
3421,Hotel Zenit Conde de Orgaz,122.0,456.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d234287-Reviews-Hotel_Zenit_Conde_de_Orgaz-Madrid.html,Madrid
3422,Aparthotel Rosales,127.0,100.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d597233-Reviews-Aparthotel_Rosales-Madrid.html,Madrid
3423,Hostal Madrid Sol,74.0,107.0,4.0,http://www.tripadvisor.com/Hotel_Review-g187514-d4559279-Reviews-Hostal_Madrid_Sol-Madrid.html,Madrid
