booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
CrownePlaza.com,2019/03/29,2019/03/30,Visit hotel website,Crowne Plaza Los Angeles Harbor Hotel,los angeles,13,$284,740 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d81765-Reviews-Crowne_Plaza_Los_Angeles_Harbor_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,Four Points by Sheraton Los Angeles International Airport,los angeles,16,$139,3622 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d208191-Reviews-Four_Points_by_Sheraton_Los_Angeles_International_Airport-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,Super 8 by Wyndham Los Angeles Airport,los angeles,16,$109,1165 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d223051-Reviews-Super_8_by_Wyndham_Los_Angeles_Airport-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,Holiday Inn Los Angeles International Airport,los angeles,17,$151,1402 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d77923-Reviews-Holiday_Inn_Los_Angeles_International_Airport-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Anderson Estates,los angeles,8,$20,38 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d9812841-Reviews-Anderson_Estates-Los_Angeles_California.html
Orbitz.com,2019/03/29,2019/03/30,,Cadillac Hotel,los angeles,14,$155,743 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d119388-Reviews-Cadillac_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Nite Inn at Universal City,los angeles,11,$219,203 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d217240-Reviews-Nite_Inn_at_Universal_City-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Sea Rock Inn,los angeles,12,$85,145 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d83988-Reviews-Sea_Rock_Inn-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,Visit hotel website,Ramada by Wyndham Los Angeles/Downtown West,los angeles,16,$169,720 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1225375-Reviews-Ramada_by_Wyndham_Los_Angeles_Downtown_West-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Hotel Solaire Los Angeles,los angeles,15,$114,430 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84320-Reviews-Hotel_Solaire_Los_Angeles-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Tuscan Garden Inn,los angeles,11,$130,36 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d10439222-Reviews-Tuscan_Garden_Inn-Los_Angeles_California.html
Orbitz.com,2019/03/29,2019/03/30,,Malibu Country Inn,los angeles,8,$339,192 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32676-d119461-Reviews-Malibu_Country_Inn-Malibu_California.html
Booking.com,2019/03/29,2019/03/30,,Garden Suites Hotel & Resort,los angeles,12,$124,91 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1528649-Reviews-Garden_Suites_Hotel_Resort-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Park Cienega Motor Hotel,los angeles,0,$79,27 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1647578-Reviews-Park_Cienega_Motor_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,SureStay Hotel by Best Western Beverly Hills West LA,los angeles,12,$164,217 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84529-Reviews-SureStay_Hotel_by_Best_Western_Beverly_Hills_West_LA-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Americas Best Value Inn - Hollywood / Los Angeles,los angeles,11,$140,247 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d549431-Reviews-Americas_Best_Value_Inn_Hollywood_Los_Angeles-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Le Bon Hotel,los angeles,11,$150,149 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d5598088-Reviews-Le_Bon_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Hollywood VIP Hotel,los angeles,11,$159,426 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d119422-Reviews-Hollywood_VIP_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Lincoln Park Motel,los angeles,12,$108,29 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d8772773-Reviews-Lincoln_Park_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Visit hotel website,Super 8 by Wyndham North Hollywood,los angeles,12,$108,238 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d275366-Reviews-Super_8_by_Wyndham_North_Hollywood-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Palm Motel,los angeles,8,$115,62 ,3 ,http://www.tripadvisor.com/Hotel_Review-g33052-d609289-Reviews-Palm_Motel-Santa_Monica_California.html
Expedia.com,2019/03/29,2019/03/30,,Oxford Palace Hotel,los angeles,10,$154,56 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84483-Reviews-Oxford_Palace_Hotel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Lexen Hotel - Hollywood Walk of Fame,los angeles,13,$209,41 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d12202579-Reviews-Lexen_Hotel_Hollywood_Walk_of_Fame-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Pacific Inn and Suites,los angeles,11,$99,111 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d266004-Reviews-Pacific_Inn_and_Suites-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Hyde Park Motel,los angeles,13,$78,67 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d3460043-Reviews-Hyde_Park_Motel-Los_Angeles_California.html
Orbitz.com,2019/03/29,2019/03/30,,Hotel Hwood,los angeles,10,$200,524 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d77277-Reviews-Hotel_Hwood-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,The Canoga Hotel,los angeles,9,$140,75 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84437-Reviews-The_Canoga_Hotel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,Visit hotel website,Ramada by Wyndham Chatsworth,los angeles,16,$125,541 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d76458-Reviews-Ramada_by_Wyndham_Chatsworth-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Motel 6 Los Angeles - Harbor City,los angeles,12,$96,22 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d244432-Reviews-Motel_6_Los_Angeles_Harbor_City-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,El Rancho Motel,los angeles,10,$85,53 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d4256935-Reviews-El_Rancho_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,El Don Motel,los angeles,5,$79,20 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d10055639-Reviews-El_Don_Motel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Beachfront,Visit hotel website",Su Casa Venice Beach,los angeles,10,$323,171 ,4 ,http://www.tripadvisor.com/Hotel_Review-g32655-d666004-Reviews-Su_Casa_Venice_Beach-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",The Sherman Hotel,los angeles,13,$109,99 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d6985850-Reviews-The_Sherman_Hotel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Time Zone Hostel Hollywood,los angeles,8,$80,28 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d12816949-Reviews-Time_Zone_Hostel_Hollywood-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Park Motel,los angeles,10,$100,4 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d10319182-Reviews-Park_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Little Tokyo Hotel,los angeles,5,$110,14 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1631162-Reviews-Little_Tokyo_Hotel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Travelodge by Wyndham Sylmar CA,los angeles,11,$125,414 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d634746-Reviews-Travelodge_by_Wyndham_Sylmar_CA-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Highland Gardens Hotel,los angeles,10,$171,300 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d113229-Reviews-Highland_Gardens_Hotel-Los_Angeles_California.html
ExtendedStay,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Extended Stay America - Los Angeles - LAX Airport,los angeles,12,$145,107 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84224-Reviews-Extended_Stay_America_Los_Angeles_LAX_Airport-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Central Ave eTown Inn,los angeles,10,$110,6 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d2482163-Reviews-Central_Ave_eTown_Inn-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Economy Inn Hollywood,los angeles,10,$110,80 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d247755-Reviews-Economy_Inn_Hollywood-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Hollywood Stars Inn,los angeles,10,$115,169 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84499-Reviews-Hollywood_Stars_Inn-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Diamond Inn,los angeles,7,$79,5 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d271524-Reviews-Diamond_Inn-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,The Canterbury Suites,los angeles,6,$135,14 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d15560703-Reviews-The_Canterbury_Suites-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Libra Hotel,los angeles,9,$109,3 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d12862631-Reviews-Libra_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Casa Bella Inn,los angeles,11,$115,35 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d3199519-Reviews-Casa_Bella_Inn-Los_Angeles_California.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Comfort Inn Near Warner Center,los angeles,12,$139,102 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d82684-Reviews-Comfort_Inn_Near_Warner_Center-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,LAX Teresa B&B,los angeles,0,$79,3 ,4 ,http://www.tripadvisor.com/Hotel_Review-g32655-d13474044-Reviews-LAX_Teresa_B_B-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Travel Inn,los angeles,12,$80,27 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d5533513-Reviews-Travel_Inn-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Mini Mansion in Hollywood Hills,los angeles,12,$150,26 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d10120139-Reviews-Mini_Mansion_in_Hollywood_Hills-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,L.A. Sky Boutique Hotel,los angeles,11,$166,198 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d119414-Reviews-L_A_Sky_Boutique_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,One Ten Motel,los angeles,5,$92,16 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d10055640-Reviews-One_Ten_Motel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Eagle Rock Motel,los angeles,11,$114,12 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d7278793-Reviews-Eagle_Rock_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Foxy's Den Motel,los angeles,0,$85,3 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d12445271-Reviews-Foxy_s_Den_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Flight Motel,los angeles,0,$86,2 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1643539-Reviews-Flight_Motel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Motel 6 Canoga Park,los angeles,11,$122,35 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d313508-Reviews-Motel_6_Canoga_Park-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Studio City Inn,los angeles,0,$129,11 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d9980207-Reviews-Studio_City_Inn-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Horizon Inn Motel,los angeles,0,$90,6 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d3337599-Reviews-Horizon_Inn_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",Custom Hotel,los angeles,17,$129,239 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d656235-Reviews-Custom_Hotel-Los_Angeles_California.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Free parking",Ocean Park Inn,los angeles,5,$135,282 ,3 ,http://www.tripadvisor.com/Hotel_Review-g33052-d119395-Reviews-Ocean_Park_Inn-Santa_Monica_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Hollywood Inn Express South,los angeles,11,$140,350 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d549441-Reviews-Hollywood_Inn_Express_South-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Ramada by Wyndham Los Angeles/Wilshire Center,los angeles,15,$140,590 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84480-Reviews-Ramada_by_Wyndham_Los_Angeles_Wilshire_Center-Los_Angeles_California.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",The Mayfair Hotel,los angeles,16,$209,104 ,4 ,http://www.tripadvisor.com/Hotel_Review-g32655-d77753-Reviews-The_Mayfair_Hotel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Avenue Hotel,los angeles,14,$159,274 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84553-Reviews-Avenue_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Antonio Hotel,los angeles,13,$75,63 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d6619069-Reviews-Antonio_Hotel-Los_Angeles_California.html
Orbitz.com,2019/03/29,2019/03/30,Free Wifi,Kawada Hotel,los angeles,16,$149,491 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d77809-Reviews-Kawada_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",City Center Hotel,los angeles,12,$96,106 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1591524-Reviews-City_Center_Hotel-Los_Angeles_California.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Hollywood Inn Express North,los angeles,11,$115,186 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d559383-Reviews-Hollywood_Inn_Express_North-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Super 8 by Wyndham Hollywood/La Area,los angeles,15,$118,593 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d235134-Reviews-Super_8_by_Wyndham_Hollywood_La_Area-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Stillwell Hotel,los angeles,8,$133,105 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d77859-Reviews-Stillwell_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Hometown Inn,los angeles,10,$74,17 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d271479-Reviews-Hometown_Inn-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Budget Inn Hollywood,los angeles,5,$110,131 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1186068-Reviews-Budget_Inn_Hollywood-Los_Angeles_California.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Free parking",Alta Cienega Motel,los angeles,5,$94,85 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g33252-d119438-Reviews-Alta_Cienega_Motel-West_Hollywood_California.html
Expedia.com,2019/03/29,2019/03/30,,Hotel Del Flores,los angeles,11,$126,62 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32070-d1756685-Reviews-Hotel_Del_Flores-Beverly_Hills_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Ramona Motel,los angeles,11,$75,15 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32655-d8773221-Reviews-Ramona_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Central Inn Motel,los angeles,11,$95,5 ,1 ,http://www.tripadvisor.com/Hotel_Review-g32655-d3348276-Reviews-Central_Inn_Motel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Rodeway Inn near Venice Beach,los angeles,14,$110,65 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84365-Reviews-Rodeway_Inn_near_Venice_Beach-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Beverly Inn,los angeles,11,$110,122 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d119492-Reviews-Beverly_Inn-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Travelodge by Wyndham Chatsworth,los angeles,11,$111,341 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d84442-Reviews-Travelodge_by_Wyndham_Chatsworth-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Valley Inn & Conference Center,los angeles,11,$89,166 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d576828-Reviews-Valley_Inn_Conference_Center-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Bevonshire Lodge Motel,los angeles,10,$119,92 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d248069-Reviews-Bevonshire_Lodge_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Paradise Inn & Suites,los angeles,10,$95,60 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d613619-Reviews-Paradise_Inn_Suites-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Americas Best Value Inn,los angeles,11,$108,93 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d249704-Reviews-Americas_Best_Value_Inn-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free parking,Pool",Vagabond Inn Sylmar,los angeles,11,$90,0 ,,http://www.tripadvisor.com/Hotel_Review-g32655-d82304-Reviews-Vagabond_Inn_Sylmar-Los_Angeles_California.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Rotex Plaza Hotel,los angeles,12,$145,62 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d223050-Reviews-Rotex_Plaza_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Rodeway Inn,los angeles,11,$109,7 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d13486499-Reviews-Rodeway_Inn-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,DormShare Westwood,los angeles,9,$63,5 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32655-d13376387-Reviews-DormShare_Westwood-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Restaurant,Free Internet",Relax Inn Motel,los angeles,11,$110,18 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1640422-Reviews-Relax_Inn_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Crenshaw Inn Motel,los angeles,12,$77,45 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d7234925-Reviews-Crenshaw_Inn_Motel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",El Patio Inn,los angeles,11,$159,63 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d217256-Reviews-El_Patio_Inn-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Hollywood Guest Inn,los angeles,10,$115,198 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d119477-Reviews-Hollywood_Guest_Inn-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Central Inn Motel,los angeles,11,$72,10 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d8669395-Reviews-Central_Inn_Motel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Stuart Hotel,los angeles,11,$88,33 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1628931-Reviews-Stuart_Hotel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",The Mayfair Hotel,los angeles,16,$209,104 ,4 ,http://www.tripadvisor.com/Hotel_Review-g32655-d77753-Reviews-The_Mayfair_Hotel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Hollywood Palms Inn & Suites,los angeles,11,$129,65 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d2195420-Reviews-Hollywood_Palms_Inn_Suites-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Americas Best Value Inn,los angeles,11,$115,64 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32655-d282463-Reviews-Americas_Best_Value_Inn-Los_Angeles_California.html
Priceline,2019/03/29,2019/03/30,"Free Wifi,Free parking",Hollywood Premiere Motel,los angeles,0,$100,13 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d77262-Reviews-Hollywood_Premiere_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking,Visit hotel website",Extended Stay America - Los Angeles - Northridge,los angeles,10,$125,114 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d570515-Reviews-Extended_Stay_America_Los_Angeles_Northridge-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Jet Inn,los angeles,0,$76,13 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32655-d6620992-Reviews-Jet_Inn-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Beverly Merlot,los angeles,8,$80,14 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d10127449-Reviews-Beverly_Merlot-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Panorama Motel,los angeles,5,$80,4 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1629217-Reviews-Panorama_Motel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Boutique 444 Abbot Kinney,los angeles,9,$126,4 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32655-d12074090-Reviews-Boutique_444_Abbot_Kinney-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,Free parking,Pavilions Motel,los angeles,9,$111,85 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g33052-d792918-Reviews-Pavilions_Motel-Santa_Monica_California.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hollywood and Highland Hotel and Hostel,los angeles,9,$70,48 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d1150817-Reviews-Hollywood_and_Highland_Hotel_and_Hostel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Starlight Inn Valley Boulevard,los angeles,10,$87,22 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d3575088-Reviews-Starlight_Inn_Valley_Boulevard-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Marina Seven Motel,los angeles,11,$129,40 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32655-d575416-Reviews-Marina_Seven_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Hollywood Cityview Inn & Suites,los angeles,9,$145,63 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d119399-Reviews-Hollywood_Cityview_Inn_Suites-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",The East West Hotel,los angeles,13,$108,40 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g32655-d10057310-Reviews-The_East_West_Hotel-Los_Angeles_California.html
Expedia.com,2019/03/29,2019/03/30,,Pleasant Holiday Motel,los angeles,6,$80,1 review,1 ,http://www.tripadvisor.com/Hotel_Review-g32655-d12817994-Reviews-Pleasant_Holiday_Motel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Roxy Hotel,los angeles,11,$82,9 ,2 ,http://www.tripadvisor.com/Hotel_Review-g32655-d9800844-Reviews-Roxy_Hotel-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Woodland Hills Calabasas Guesthouses,los angeles,0,$125,1 review,1 ,http://www.tripadvisor.com/Hotel_Review-g32655-d11732188-Reviews-Woodland_Hills_Calabasas_Guesthouses-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Downtown Cosmopolitan Residences,los angeles,0,$166,0 ,,http://www.tripadvisor.com/Hotel_Review-g32655-d15677898-Reviews-Downtown_Cosmopolitan_Residences-Los_Angeles_California.html
Booking.com,2019/03/29,2019/03/30,,Solo Motel,los angeles,7,$90,0 ,,http://www.tripadvisor.com/Hotel_Review-g32655-d1636378-Reviews-Solo_Motel-Los_Angeles_California.html
Priceline,2019/03/29,2019/03/30,,West Inn Hotel,los angeles,9,$95,4 ,3 ,http://www.tripadvisor.com/Hotel_Review-g32655-d12164429-Reviews-West_Inn_Hotel-Los_Angeles_California.html
