booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Hotwire.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Bar/Lounge",Arlo SoHo,new york,18,$189,1511 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d7891458-Reviews-Arlo_SoHo-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",Hotel Wales,new york,18,$229,937 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93625-Reviews-Hotel_Wales-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Bar/Lounge",PUBLIC,new york,13,$245,673 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d12533513-Reviews-PUBLIC-New_York_City_New_York.html
Conrad.com,2019/03/29,2019/03/30,"Visit hotel website,Free Wifi,Restaurant,Room service",Conrad New York,new york,17,$389,3976 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d208452-Reviews-Conrad_New_York-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",The NoMad Hotel New York,new york,17,$311,972 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d2643161-Reviews-The_NoMad_Hotel_New_York-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Andaz Wall Street,new york,18,$175,3307 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d1485961-Reviews-Andaz_Wall_Street-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,The Leon Hotel,new york,15,$150,448 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d6555841-Reviews-The_Leon_Hotel-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included,Visit hotel website",Hotel Giraffe by Library Hotel Collection,new york,10,$305,4591 ,5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d99762-Reviews-Hotel_Giraffe_by_Library_Hotel_Collection-New_York_City_New_York.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included,Visit hotel website",Casablanca Hotel by Library Hotel Collection,new york,13,$207,6554 ,5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d113317-Reviews-Casablanca_Hotel_by_Library_Hotel_Collection-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",The Quin Central Park by Hilton Club,new york,17,$314,3418 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d234762-Reviews-The_Quin_Central_Park_by_Hilton_Club-New_York_City_New_York.html
