booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge,Visit hotel website",Novotel Suites Paris Expo Porte de Versailles,paris,16,$171,388 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d8739068-Reviews-Novotel_Suites_Paris_Expo_Porte_de_Versailles-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel Tourisme Avenue,paris,16,$131,1244 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d558849-Reviews-Hotel_Tourisme_Avenue-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Mercure Paris Montmartre Sacre Coeur,paris,14,$176,2869 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197567-Reviews-Mercure_Paris_Montmartre_Sacre_Coeur-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Hotel de la Porte Doree,paris,14,$93,836 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d472021-Reviews-Hotel_de_la_Porte_Doree-Paris_Ile_de_France.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Les Jardins de Mademoiselle,paris,11,$196,60 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d14195735-Reviews-Les_Jardins_de_Mademoiselle-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Hotel Virgina,paris,15,$77,381 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d528643-Reviews-Hotel_Virgina-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hotel du Levant,paris,11,$191,1369 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d319955-Reviews-Hotel_du_Levant-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",Hotel Felicien by Elegancia,paris,16,$173,972 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d4107097-Reviews-Hotel_Felicien_by_Elegancia-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hotel Europe Saint Severin,paris,10,$106,1675 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d250927-Reviews-Hotel_Europe_Saint_Severin-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Hotel Moliere,paris,14,$200,458 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d232545-Reviews-Hotel_Moliere-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Hotel des Nations St-Germain,paris,14,$110,466 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d229560-Reviews-Hotel_des_Nations_St_Germain-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",La Maison Favart,paris,12,$446,1718 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d232552-Reviews-La_Maison_Favart-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Le Narcisse Blanc Hotel & Spa,paris,11,$379,467 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d9452312-Reviews-Le_Narcisse_Blanc_Hotel_Spa-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Le Pavillon de la Reine,paris,10,$456,980 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d188738-Reviews-Le_Pavillon_de_la_Reine-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Atlantic Hotel,paris,13,$107,739 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197968-Reviews-Atlantic_Hotel-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included,Visit hotel website",The Hoxton,paris,13,$275,573 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d12537470-Reviews-The_Hoxton-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Libertel Gare de l'Est Francais,paris,14,$125,898 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d497164-Reviews-Libertel_Gare_de_l_Est_Francais-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Hotel Glasgow Monceau by Patrick Hayat,paris,13,$86,577 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d650180-Reviews-Hotel_Glasgow_Monceau_by_Patrick_Hayat-Paris_Ile_de_France.html
getaroom.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel Bradford Elysees - Astotel,paris,14,$255,1786 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197946-Reviews-Hotel_Bradford_Elysees_Astotel-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Best Western Premier Opera Liege,paris,17,$119,347 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d8663974-Reviews-Best_Western_Premier_Opera_Liege-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Hotel Splendid Etoile,paris,16,$224,1552 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d229621-Reviews-Hotel_Splendid_Etoile-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel de JoBo,paris,9,$280,349 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d10386434-Reviews-Hotel_de_JoBo-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Hotel Scarlett,paris,11,$145,371 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d10062231-Reviews-Hotel_Scarlett-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Spa",Hotel du Triangle d'Or,paris,16,$125,519 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d497189-Reviews-Hotel_du_Triangle_d_Or-Paris_Ile_de_France.html
Agoda.com,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Hotel Apollon Montparnasse,paris,11,$76,1134 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d265343-Reviews-Hotel_Apollon_Montparnasse-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",La Chambre du Marais,paris,12,$362,349 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d10319445-Reviews-La_Chambre_du_Marais-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Grand Hotel Francais,paris,15,$112,2214 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197447-Reviews-Grand_Hotel_Francais-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Hotel La Sanguine,paris,6,$92,520 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d302996-Reviews-Hotel_La_Sanguine-Paris_Ile_de_France.html
