booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Funk House Backpackers Hostel Sydney,sydney,11,$37,165 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286150-Reviews-Funk_House_Backpackers_Hostel_Sydney-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Breakfast included,Mad Monkey Backpackers Kings Cross,sydney,11,$39,134 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d9724155-Reviews-Mad_Monkey_Backpackers_Kings_Cross-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Sydney Hotel QVB,sydney,9,$86,0 ,,http://www.tripadvisor.com/Hotel_Review-g255060-d15296513-Reviews-Sydney_Hotel_QVB-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool",Rydges Camperdown,sydney,13,$109,660 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d287023-Reviews-Rydges_Camperdown-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Excelsior Serviced Apartments,sydney,7,"$3,463",8 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d13386309-Reviews-Excelsior_Serviced_Apartments-Sydney_New_South_Wales.html
InterContinental,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",InterContinental Sydney Double Bay,sydney,15,$416,642 ,4 ,http://www.tripadvisor.com/Hotel_Review-g552126-d6827689-Reviews-InterContinental_Sydney_Double_Bay-Woollahra_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Restaurant,Capitol Square Hotel,sydney,15,$80,591 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d255865-Reviews-Capitol_Square_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Marco Polo Motor Inn - Sydney,sydney,13,$74,192 ,3 ,http://www.tripadvisor.com/Hotel_Review-g2686215-d634708-Reviews-Marco_Polo_Motor_Inn_Sydney-Summer_Hill_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Space Q Capsule Hotel,sydney,10,$106,25 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d13277430-Reviews-Space_Q_Capsule_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Westend Backpackers,sydney,14,$77,609 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286078-Reviews-Westend_Backpackers-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Beachfront,Restaurant",Hotel Steyne,sydney,11,$89,149 ,3 ,http://www.tripadvisor.com/Hotel_Review-g552103-d1959848-Reviews-Hotel_Steyne-Manly_Greater_Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",The Capsule Hotel,sydney,10,$108,77 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d12392012-Reviews-The_Capsule_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free parking,Manly Oceanside Accommodation,sydney,5,$115,99 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g552103-d2358360-Reviews-Manly_Oceanside_Accommodation-Manly_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free parking,Edgecliff Lodge Motel,sydney,0,$69,55 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g4366266-d1940999-Reviews-Edgecliff_Lodge_Motel-Edgecliff_Woollahra_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,,Balmain Backpackers,sydney,9,$39,35 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g552115-d1196389-Reviews-Balmain_Backpackers-Rozelle_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Visit hotel website,BreakFree on Clarence,sydney,14,$90,1088 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d2665571-Reviews-BreakFree_on_Clarence-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,The Grand Hotel,sydney,14,$95,134 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d298400-Reviews-The_Grand_Hotel-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free Internet,Elephant Backpacker,sydney,13,$34,446 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d259813-Reviews-Elephant_Backpacker-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Sydney Darling Harbour Hotel,sydney,7,$64,105 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d3543940-Reviews-Sydney_Darling_Harbour_Hotel-Sydney_New_South_Wales.html
Orbitz.com,2019/03/29,2019/03/30,Free Internet,George Street Private Hotel,sydney,9,$51,88 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d291642-Reviews-George_Street_Private_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Sydney Wattle Hotel,sydney,11,$64,101 ,2 ,http://www.tripadvisor.com/Hotel_Review-g255060-d259229-Reviews-Sydney_Wattle_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",Annandale Hotel,sydney,10,$73,11 ,3 ,http://www.tripadvisor.com/Hotel_Review-g1120009-d12079835-Reviews-Annandale_Hotel-Annandale_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Room service,Free Internet",Australian Sunrise Lodge,sydney,15,$57,11 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g8572746-d603390-Reviews-Australian_Sunrise_Lodge-Newtown_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,"Bar/Lounge,Free Internet",Sydney City Hostel,sydney,11,$37,71 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d577513-Reviews-Sydney_City_Hostel-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,Manly Backpackers,sydney,11,$53,101 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g552103-d570044-Reviews-Manly_Backpackers-Manly_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",Iguana Lodge,sydney,5,$39,7 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d12220087-Reviews-Iguana_Lodge-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",The Maple Hotel,sydney,0,$52,4 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g261622-d12383638-Reviews-The_Maple_Hotel-Liverpool_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Bayswater Boutique Lodge,sydney,10,$78,0 ,,http://www.tripadvisor.com/Hotel_Review-g255060-d15178899-Reviews-Bayswater_Boutique_Lodge-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Castle Serviced Apartments,sydney,0,$93,6 ,2 ,http://www.tripadvisor.com/Hotel_Review-g255060-d14954651-Reviews-Castle_Serviced_Apartments-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Holiday Lodge Hotel,sydney,10,$112,84 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1024331-Reviews-Holiday_Lodge_Hotel-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,Manly Beach House,sydney,9,$106,46 ,2 ,http://www.tripadvisor.com/Hotel_Review-g552103-d599467-Reviews-Manly_Beach_House-Manly_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Breakfast included,The Village Surry Hills,sydney,11,$48,165 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286076-Reviews-The_Village_Surry_Hills-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Internet,Boardrider Backpacker and Budget Motel,sydney,11,$64,174 ,3 ,http://www.tripadvisor.com/Hotel_Review-g552103-d286154-Reviews-Boardrider_Backpacker_and_Budget_Motel-Manly_Greater_Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free Internet,Sydney Backpackers,sydney,12,$43,170 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d263539-Reviews-Sydney_Backpackers-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Sinclair's of Surry Hills Budget Accommodation,sydney,8,$90,21 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d570002-Reviews-Sinclair_s_of_Surry_Hills_Budget_Accommodation-Sydney_New_South_Wales.html
Expedia.com,2019/03/29,2019/03/30,"Beachfront,Restaurant",Beach Road Hotel,sydney,5,$84,51 ,3 ,http://www.tripadvisor.com/Hotel_Review-g947961-d291329-Reviews-Beach_Road_Hotel-Bondi_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Free parking",Ballantyne at Mosman,sydney,6,$179,14 ,3 ,http://www.tripadvisor.com/Hotel_Review-g552107-d4156090-Reviews-Ballantyne_at_Mosman-Mosman_Greater_Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Internet,Manly Lodge Boutique Hotel,sydney,11,$116,113 ,3 ,http://www.tripadvisor.com/Hotel_Review-g552103-d259210-Reviews-Manly_Lodge_Boutique_Hotel-Manly_Greater_Sydney_New_South_Wales.html
Agoda.com,2019/03/29,2019/03/30,Free Wifi,Metro Apartments on King,sydney,9,$88,98 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1656532-Reviews-Metro_Apartments_on_King-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,City Lodge,sydney,11,$76,203 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1452317-Reviews-City_Lodge-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Fawlty Towers Hotel,sydney,0,$64,4 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d15516027-Reviews-Fawlty_Towers_Hotel-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Getaway Holiday Bankstown,sydney,12,$50,0 ,,http://www.tripadvisor.com/Hotel_Review-g255060-d15276073-Reviews-Getaway_Holiday_Bankstown-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Free Wifi,"Secret Garden Backpackers, Sydney",sydney,10,$37,29 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d11619589-Reviews-Secret_Garden_Backpackers_Sydney-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,Breakfast included,Chili Blue Backpackers,sydney,10,$50,177 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d734825-Reviews-Chili_Blue_Backpackers-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",The Village Broadway,sydney,9,$54,12 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d12537112-Reviews-The_Village_Broadway-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,,The Palms Backpackers,sydney,0,$35,38 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286384-Reviews-The_Palms_Backpackers-Sydney_New_South_Wales.html
Hostelworld.com,2019/03/29,2019/03/30,Breakfast included,G'Day Backpackers International,sydney,0,$36,22 ,2 ,http://www.tripadvisor.com/Hotel_Review-g255060-d577514-Reviews-G_Day_Backpackers_International-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Visit hotel website",Central Perk Lodge,sydney,12,,38 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d6953149-Reviews-Central_Perk_Lodge-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,Free Wifi,The Village Bondi Beach - Hostel,sydney,10,,34 ,2 ,http://www.tripadvisor.com/Hotel_Review-g947961-d11676146-Reviews-The_Village_Bondi_Beach_Hostel-Bondi_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,Free Wifi,Central Private Hotel,sydney,11,,108 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d653055-Reviews-Central_Private_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Surfside Bondi Beach Backpackers,sydney,5,,152 ,3 ,http://www.tripadvisor.com/Hotel_Review-g947961-d577336-Reviews-Surfside_Bondi_Beach_Backpackers-Bondi_Greater_Sydney_New_South_Wales.html
ZenHotels.com,2019/03/29,2019/03/30,"Free Wifi,Pool",The Crest Hotel,sydney,0,,23 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d256536-Reviews-The_Crest_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",City Crown Motel,sydney,9,,85 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d257286-Reviews-City_Crown_Motel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Harbour Phoenix Serviced Apartments,sydney,0,,54 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1649894-Reviews-Harbour_Phoenix_Serviced_Apartments-Sydney_New_South_Wales.html
ZenHotels.com,2019/03/29,2019/03/30,,Tokyo Village,sydney,0,,35 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d577338-Reviews-Tokyo_Village-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Newtown Space,sydney,5,,68 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d5415214-Reviews-Newtown_Space-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,Restaurant,Sydney University Village,sydney,9,,19 ,2.5 ,http://www.tripadvisor.com/Hotel_Review-g8572746-d1759444-Reviews-Sydney_University_Village-Newtown_New_South_Wales.html
,2019/03/29,2019/03/30,Free Wifi,Bondi Beach Holiday Apartments,sydney,0,,11 ,2 ,http://www.tripadvisor.com/Hotel_Review-g947961-d3935513-Reviews-Bondi_Beach_Holiday_Apartments-Bondi_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,Free Wifi,Darlinghurst Apartments,sydney,8,,12 ,2 ,http://www.tripadvisor.com/Hotel_Review-g255060-d7391540-Reviews-Darlinghurst_Apartments-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",The Village Bondi Junction,sydney,0,,20 ,2 ,http://www.tripadvisor.com/Hotel_Review-g255060-d8422645-Reviews-The_Village_Bondi_Junction-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Atelier Serviced Apartments,sydney,6,,26 ,1.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d3853731-Reviews-Atelier_Serviced_Apartments-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Australia Towers Sydney - ShortOzstay,sydney,5,,0 ,,http://www.tripadvisor.com/Hotel_Review-g255060-d15709370-Reviews-Australia_Towers_Sydney_ShortOzstay-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,30 Darlinghurst,sydney,0,,0 ,,http://www.tripadvisor.com/Hotel_Review-g255060-d10154723-Reviews-30_Darlinghurst-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Prime Budget - Sydney CBD,sydney,0,,0 ,,http://www.tripadvisor.com/Hotel_Review-g255060-d15661179-Reviews-Prime_Budget_Sydney_CBD-Sydney_New_South_Wales.html
Booking.com,2019/03/29,2019/03/30,,Prime Pyrmont - Sydney Cbd,sydney,0,,0 ,,http://www.tripadvisor.com/Hotel_Review-g255060-d15670466-Reviews-Prime_Pyrmont_Sydney_Cbd-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,The Sky Garden Luxury 2 Bedroom Apartment,sydney,0,,0 ,,http://www.tripadvisor.com/Hotel_Review-g255060-d13219018-Reviews-The_Sky_Garden_Luxury_2_Bedroom_Apartment-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free parking,Breakfast included",MANLY BEACH VIEW BED AND BREAKFAST,sydney,0,,44 ,5 ,http://www.tripadvisor.com/Hotel_Review-g552103-d1947820-Reviews-MANLY_BEACH_VIEW_BED_AND_BREAKFAST-Manly_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Room service",Paramount House Hotel,sydney,0,,32 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d13950998-Reviews-Paramount_House_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Restaurant",The Royal Automobile Club of Australia Accommodation,sydney,0,,54 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1870047-Reviews-The_Royal_Automobile_Club_of_Australia_Accommodation-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Arden House,sydney,0,,23 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g261609-d6945193-Reviews-Arden_House-Coogee_Randwick_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Brickfield Hill,sydney,0,,38 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d632561-Reviews-Brickfield_Hill-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Free parking",Newtown Darlington Suites,sydney,0,,21 ,5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d2529478-Reviews-Newtown_Darlington_Suites-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Ryokan Gojyuan,sydney,0,,12 ,5 ,http://www.tripadvisor.com/Hotel_Review-g552083-d7060423-Reviews-Ryokan_Gojyuan-Balmain_New_South_Wales.html
,2019/03/29,2019/03/30,Free Wifi,Church Street Apartment,sydney,0,,32 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g8572746-d1745027-Reviews-Church_Street_Apartment-Newtown_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge",Windermere Manly Bed and Breakfast,sydney,0,,31 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g552103-d1367586-Reviews-Windermere_Manly_Bed_and_Breakfast-Manly_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",Crown Hotel,sydney,0,,28 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d4724423-Reviews-Crown_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Harbour View Apartments,sydney,0,,11 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g3668744-d7725648-Reviews-Harbour_View_Apartments-Cockatoo_Island_New_South_Wales.html
,2019/03/29,2019/03/30,Free Internet,Easy Go Backpackers,sydney,0,,20 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d2064847-Reviews-Easy_Go_Backpackers-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Forest Lodge,sydney,0,,10 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d582937-Reviews-Forest_Lodge-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Sydney Star Accommodation,sydney,0,,15 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d286113-Reviews-Sydney_Star_Accommodation-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,Free Wifi,Bellevue Terrace B&B,sydney,0,,16 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1642700-Reviews-Bellevue_Terrace_B_B-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Crowne Plaza Hawkesbury Valley,sydney,0,,4 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d14072690-Reviews-Crowne_Plaza_Hawkesbury_Valley-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Pensione Italia Bed & Breakfast,sydney,0,,8 ,4 ,http://www.tripadvisor.com/Hotel_Review-g815420-d3969165-Reviews-Pensione_Italia_Bed_Breakfast-Leichhardt_New_South_Wales.html
,2019/03/29,2019/03/30,,Excelsior Hotel,sydney,0,,6 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1483098-Reviews-Excelsior_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Guest Residences by The Country Trader,sydney,0,,3 ,5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d3662099-Reviews-Guest_Residences_by_The_Country_Trader-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,Spa,Waterside Holiday Apartments,sydney,0,,36 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g552103-d589011-Reviews-Waterside_Holiday_Apartments-Manly_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Sydney The Pullman Hotel,sydney,0,,8 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d13821169-Reviews-Sydney_The_Pullman_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Roslyn Gardens Service Apartments/Motor Inn,sydney,0,,17 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d263590-Reviews-Roslyn_Gardens_Service_Apartments_Motor_Inn-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Restaurant,Room service",Macquarie Boutique Hotel,sydney,0,,33 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d298618-Reviews-Macquarie_Boutique_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Mantra Hotel at Sydney Airport,sydney,0,,1 review,5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d16831351-Reviews-Mantra_Hotel_at_Sydney_Airport-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Restaurant,Bar/Lounge",Occidental Hotel,sydney,0,,22 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1482548-Reviews-Occidental_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Sargood on Collaroy,sydney,0,,1 review,5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d16673897-Reviews-Sargood_on_Collaroy-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Rockfort,sydney,0,,3 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d298373-Reviews-Rockfort-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Peninsula Holiday Apartments Manly,sydney,0,,3 ,4 ,http://www.tripadvisor.com/Hotel_Review-g552103-d579720-Reviews-Peninsula_Holiday_Apartments_Manly-Manly_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Manly Cottage Inn,sydney,0,,3 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g552103-d286156-Reviews-Manly_Cottage_Inn-Manly_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Royal Hotel,sydney,0,,13 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d298409-Reviews-Royal_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Royal Hotel,sydney,0,,13 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d298409-Reviews-Royal_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,The English Lodge,sydney,0,,5 ,3 ,http://www.tripadvisor.com/Hotel_Review-g552111-d2061213-Reviews-The_English_Lodge-Petersham_New_South_Wales.html
,2019/03/29,2019/03/30,,Clarks @ Clovelly,sydney,0,,2 ,4 ,http://www.tripadvisor.com/Hotel_Review-g1119998-d577517-Reviews-Clarks_Clovelly-Clovelly_Randwick_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,New Hampshire Apartments Hotel,sydney,0,,1 review,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1189527-Reviews-New_Hampshire_Apartments_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Kingsview,sydney,0,,2 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1206034-Reviews-Kingsview-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Seventeen Elizabeth Bay Road Apartments Sydney,sydney,0,,2 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d586178-Reviews-Seventeen_Elizabeth_Bay_Road_Apartments_Sydney-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Addisons Travellers Lodge,sydney,0,,9 ,3 ,http://www.tripadvisor.com/Hotel_Review-g1754380-d1202713-Reviews-Addisons_Travellers_Lodge-Marrickville_New_South_Wales.html
,2019/03/29,2019/03/30,,Nautica Holiday Apartments Manly,sydney,0,,2 ,4 ,http://www.tripadvisor.com/Hotel_Review-g552103-d489125-Reviews-Nautica_Holiday_Apartments_Manly-Manly_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Paddington Bed and Breakfast,sydney,0,,4 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1633427-Reviews-Paddington_Bed_and_Breakfast-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Sydney Park Inn,sydney,0,,2 ,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1156818-Reviews-Sydney_Park_Inn-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Apartment Hotel Sydney Central,sydney,0,,1 review,5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1385678-Reviews-Apartment_Hotel_Sydney_Central-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Gazebo Hotel,sydney,0,,8 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1189374-Reviews-Gazebo_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Wizard of Oz Backpackers,sydney,0,,2 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g261609-d286093-Reviews-Wizard_of_Oz_Backpackers-Coogee_Randwick_Greater_Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Lansdowne Hotel Backpackers,sydney,0,,3 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1626221-Reviews-Lansdowne_Hotel_Backpackers-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Aurora Hotel,sydney,0,,4 ,3.5 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1475543-Reviews-Aurora_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Gracelands Budget Accommodation,sydney,0,,1 review,4 ,http://www.tripadvisor.com/Hotel_Review-g255060-d577516-Reviews-Gracelands_Budget_Accommodation-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Park Lodge Hotel,sydney,0,,6 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d298405-Reviews-Park_Lodge_Hotel-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,CTA Business Club,sydney,0,,5 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d656169-Reviews-CTA_Business_Club-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Jacks Place,sydney,0,,2 ,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d2103513-Reviews-Jacks_Place-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Newtown Space,sydney,0,,1 review,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d10687160-Reviews-Newtown_Space-Sydney_New_South_Wales.html
,2019/03/29,2019/03/30,,Saville Park Suites Sydney,sydney,0,,1 review,3 ,http://www.tripadvisor.com/Hotel_Review-g255060-d1189542-Reviews-Saville_Park_Suites_Sydney-Sydney_New_South_Wales.html
